closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge a cluster with a window,merge a window with a cluster,index
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.40322581 0.01075269 0.04301075 0.21505376],[0.15053763 0.00537634 0.02150538 0.09677419],[0.27688172 0.00806452 0.03225806 0.15591398],-1.0,3.0,False,True,[],[],False,False,46
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,46
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.33870968 0.         0.06451613 0.08064516],[0.26344086 0.         0.04301075 0.04301075],[0.30107527 0.         0.05376344 0.06182796],-1.0,3.0,False,False,[],[],False,True,47
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,47
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.31182796 0.09677419 0.14516129 0.12365591],[0.1827957  0.         0.03225806 0.05913978],[0.24731183 0.0483871  0.08870968 0.09139785],-1.0,3.0,False,True,[],[],False,False,48
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,48
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.35483871 0.         0.09139785 0.19354839],[0.16666667 0.         0.02150538 0.02688172],[0.26075269 0.         0.05645161 0.11021505],-1.0,3.0,False,True,[],[],False,False,49
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,49
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.40860215 0.00537634 0.05376344 0.08602151],[0.31182796 0.         0.04301075 0.05376344],[0.36021505 0.00268817 0.0483871  0.06989247],-1.0,3.0,False,False,[],[],False,True,50
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,50
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.51612903 0.01075269 0.0483871  0.10215054],[0.3172043  0.         0.0483871  0.04301075],[0.41666667 0.00537634 0.0483871  0.07258065],-1.0,3.0,False,False,[],[],False,True,51
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,51
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.49462366 0.05376344 0.03763441 0.11290323],[0.28494624 0.         0.02150538 0.01075269],[0.38978495 0.02688172 0.02956989 0.06182796],-1.0,3.0,False,False,[],[],False,True,52
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,52
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.3655914  0.01612903 0.06989247 0.16129032],[0.27419355 0.         0.04301075 0.04301075],[0.31989247 0.00806452 0.05645161 0.10215054],-1.0,3.0,False,False,[],[],False,True,53
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,53
[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.37634409 0.15591398 0.06451613 0.06989247],[0.12365591 0.00537634 0.0483871  0.02150538],[0.25       0.08064516 0.05645161 0.04569892],-1.0,3.0,False,True,[],[],False,False,54
,,,,,,[0.56451613 0.15591398 0.24731183 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.1344086  0.11827957],6,-1,2,,,,,,,,,,,,54
[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.27956989 0.09139785 0.27956989 0.1344086 ],[0.21505376 0.01075269 0.05913978 0.01612903],[0.24731183 0.05107527 0.16935484 0.07526882],-1.0,3.0,False,True,[],[],False,False,55
,,,,,,[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6,-1,2,,,,,,,,,,,,55
[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.40322581 0.00537634 0.06451613 0.03763441],[0.36021505 0.         0.03225806 0.00537634],[0.38172043 0.00268817 0.0483871  0.02150538],-1.0,3.0,False,False,[],[],False,True,56
,,,,,,[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6,-1,2,,,,,,,,,,,,56
[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.40322581 0.0483871  0.05913978 0.05376344],[0.32258065 0.         0.04301075 0.02688172],[0.36290323 0.02419355 0.05107527 0.04032258],-1.0,3.0,False,False,[],[],False,True,57
,,,,,,[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6,-1,2,,,,,,,,,,,,57
[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.48387097 0.07526882 0.03763441 0.09677419],[0.2311828  0.00537634 0.03225806 0.        ],[0.35752688 0.04032258 0.03494624 0.0483871 ],-1.0,3.0,False,False,[],[],False,True,58
,,,,,,[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6,-1,2,,,,,,,,,,,,58
[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.41935484 0.06451613 0.07526882 0.17741935],[0.27419355 0.         0.03763441 0.02150538],[0.34677419 0.03225806 0.05645161 0.09946237],-1.0,3.0,False,True,[],[],False,False,59
,,,,,,[0.56451613 0.15591398 0.27956989 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.07795699 0.15053763 0.11827957],6,-1,2,,,,,,,,,,,,59
[0.56451613 0.35483871 0.47849462 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.17741935 0.25       0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.43548387 0.35483871 0.47849462 0.1344086 ],[0.25806452 0.01612903 0.03225806 0.05376344],[0.34677419 0.18548387 0.25537634 0.09408602],-1.0,3.0,False,True,[],[],False,False,60
,,,,,,[0.56451613 0.35483871 0.47849462 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.17741935 0.25       0.11827957],6,-1,2,,,,,,,,,,,,60
[0.56451613 0.35483871 0.49462366 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.17741935 0.25806452 0.11827957],-1.0,2.0,6.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.53225806 0.2688172  0.49462366 0.17204301],[0.22043011 0.00537634 0.04301075 0.        ],[0.37634409 0.13709677 0.2688172  0.08602151],-1.0,3.0,False,True,[],[],False,False,61
,,,,,,[0.56451613 0.35483871 0.49462366 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.17741935 0.25806452 0.11827957],6,-1,2,,,,,,,,,,,,61
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.34946237 0.01075269 0.04301075 0.20967742],[0.21505376 0.00537634 0.02150538 0.05913978],[0.28225806 0.00806452 0.03225806 0.1344086 ],-1.0,3.0,True,False,[],[],False,False,62
,,,,,,[0.56451613 0.35483871 0.49462366 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.17741935 0.25806452 0.11827957],6,-1,2,,,,,,,,,,,,62
[0.56451613 0.35483871 0.49462366 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.17741935 0.25806452 0.11827957],6.0,2.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.40860215 0.03225806 0.04301075 0.20967742],[0.21505376 0.00537634 0.02150538 0.10215054],[0.31182796 0.0188172  0.03225806 0.15591398],-1.0,4.0,False,False,[],[],False,True,63
,,,,,,[0.56451613 0.35483871 0.49462366 0.23655914],[0.09139785 0.         0.02150538 0.        ],[0.32795699 0.17741935 0.25806452 0.11827957],6,-1,2,,,,,,,,,,,,63
