closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge a cluster with a window,merge a window with a cluster,index
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.61908586 0.48327979 0.23590829 0.32323306 0.49817465 0.60309579],[0.4463347  0.36258762 0.03533879 0.03351343 0.14661215 0.17924942],[0.53271028 0.4229337  0.13562354 0.17837325 0.3223934  0.39117261],-1.0,4.0,False,True,[],[],False,False,65
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46699766 0.40836741 0.13427278 0.34367699 0.23663843 0.28672605],[0.25299357 0.17851928 0.02913259 0.06176986 0.10382593 0.12697138],[0.35999562 0.29344334 0.08170269 0.20272342 0.17023218 0.20684871],-1.0,4.0,False,True,[],[],False,False,66
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.67143692 0.50065713 0.0343896  0.11872079 0.11893984 0.2963639 ],[0.13624416 0.19348715 0.02402161 0.02599299 0.08936916 0.06783002],[0.40384054 0.34707214 0.02920561 0.07235689 0.1041545  0.18209696],-1.0,4.0,False,True,[],[],False,False,67
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67026869],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.3385295 ],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.53015479 0.60667348 0.06220794 0.11149241 0.27869451 0.4130403 ],[0.29906542 0.22794977 0.02774533 0.02789136 0.1786653  0.1604118 ],[0.41461011 0.41731162 0.04497664 0.06969188 0.22867991 0.28672605],-1.0,4.0,False,True,[],[],False,False,68
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.7353972  0.27416764 0.06461741 0.06775701 0.40033586 0.67216706],[0.21758178 0.21371203 0.0458528  0.02942465 0.13171729 0.14705023],[0.47648949 0.24393984 0.05523511 0.04859083 0.26602658 0.40960864],-1.0,4.0,False,True,[],[],False,False,69
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46188668 0.34119451 0.15281834 0.23736857 0.33170269 0.32023949],[0.30643984 0.19596963 0.02504381 0.02745327 0.04497664 0.08367407],[0.38416326 0.26858207 0.08893107 0.13241092 0.18833966 0.20195678],-1.0,4.0,False,True,[],[],False,False,70
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46714369 0.30286215 0.03986565 0.02738026 0.17778914 0.50386974],[0.10784171 0.14712325 0.03000876 0.02686916 0.05673189 0.26730432],[0.2874927  0.2249927  0.03493721 0.02712471 0.11726051 0.38558703],-1.0,4.0,False,False,[],[],False,True,71
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.62719042 0.50277453 0.04556075 0.03884346 0.16639895 0.30132886],[0.37770152 0.18428738 0.03891647 0.03351343 0.08053446 0.15011682],[0.50244597 0.34353096 0.04223861 0.03617845 0.12346671 0.22572284],-1.0,4.0,False,False,[],[],False,True,72
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.61382886 0.2609521  0.09024533 0.03818633 0.1525993  0.36550818],[0.36828271 0.23714953 0.03030082 0.03110397 0.08053446 0.13171729],[0.49105578 0.24905082 0.06027307 0.03464515 0.11656688 0.24861273],-1.0,4.0,False,False,[],[],False,True,73
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.6203271  0.36842874 0.21254381 0.29366238 0.35484813 0.46860397],[0.43640479 0.27314544 0.03417056 0.0317611  0.1640625  0.17165596],[0.52836595 0.32078709 0.12335718 0.16271174 0.25945532 0.32012996],-1.0,4.0,False,True,[],[],False,False,74
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.52475175 0.50686332 0.04103388 0.14931367 0.38003797 0.28577687],[0.39931367 0.2682535  0.03037383 0.05753505 0.10441005 0.15537383],[0.46203271 0.38755841 0.03570386 0.10342436 0.24222401 0.22057535],-1.0,4.0,False,True,[],[],False,False,75
[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.97196262 0.72787675 0.26504089 0.41340537 0.50752044 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.20706776 0.25405228 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.47802278 0.61521612 0.18165888 0.33338201 0.26285047 0.53066589],[0.46991822 0.29431951 0.03446262 0.10608937 0.10784171 0.08308995],[0.4739705  0.45476782 0.10806075 0.21973569 0.18534609 0.30687792],-1.0,4.0,False,True,[],[],False,False,76
